Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3138	6,6,6,3,3	0.6162567734718323,0.6237787008285522,0.6237787008285522,0.728107213973999,0.012019254267215729	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.41,1.41,1.41,1.41,1.41	0,0,0,0,0	0,0,0,1,1	0,22,33,333,1049	0,1,0,1,1	0,2,0,5,2	0,6,0,102,57	9089.json
2438	4	0.6648231148719788	0	0	0	1	1.5	0	1	0	0	0	0	15553.json
2300	4	0.6854152083396912	0	0	0	1	1.5	0	1	0	0	0	0	16091.json
3574	4	0.2579473853111267	0	0	0	1	1.5	0	1	0	0	0	0	12381.json
2987	4	0.20855247974395752	0	0	0	1	1.5	0	1	0	0	0	0	10055.json
3049	3,3,3,3	0.02217886410653591,0.02217886410653591,0.02217886410653591,0.02217886410653591	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.41,1.41,1.41,1.41	0,0,0,0	3,3,3,3	0,77,292,612	0,0,0,0	0,0,0,0	0,0,0,0	5979.json
1152	3,3	0.6889553666114807,0.7011935114860535	0,0	0,0	0,0	1,1	1.41,1.41	0,0	0,0	0,75	0,1	0,2	0,6	2978.json
3972	14,15,15,17,17,17,22,27,8	0.31523576378822327,0.06162184476852417,0.044229570776224136,0.01859673671424389,0.01859673671424389,0.01859673671424389,0.0029542020056396723,2.461946860421449E-4,0.021360840648412704	4,7,7,10,10,10,12,15,1	5,6,6,7,7,7,10,13,2	9,13,13,17,17,17,22,28,3	6,7,7,8,8,8,11,14,3	3.61,2.37,2.37,2.29,2.29,2.29,2.35,2.36,4.27	0,1,1,1,1,1,1,1,0	2,4,4,5,5,5,5,6,4	0,126,136,162,174,206,257,415,1152	0,9,1,6,0,0,11,8,7	0,20,2,10,0,0,17,11,32	0,242,22,150,0,0,225,182,537	27096.json
3749	26,26,26,26,26	0.0,0.0,0.0,0.0,0.0	10,10,10,10,10	10,10,10,10,10	20,20,20,20,20	11,11,11,11,11	2.24,2.24,2.24,2.24,2.24	9,9,9,9,9	34,34,34,35,35	0,373,920,1681,2157	0,0,1,1,1	0,0,2,2,2	0,0,17,17,29	25008.json
3558	3,3	0.8667994141578674,0.8667994141578674	0,0	0,0	0,0	1,1	1.41,1.41	0,0	0,0	0,11	0,0	0,0	0,0	27701.json
3331	4,4,4	0.6725676655769348,0.6725676655769348,0.7081126570701599	0,0,0	0,0,0	0,0,0	1,1,1	1.5,1.5,1.5	0,0,0	0,0,1	0,268,495	0,0,2	0,0,4	0,0,13	14067.json
701	3	0.737779974937439	0	0	0	1	1.41	0	1	0	0	0	0	4512.json
3810	4,4,4,4	0.7810994982719421,0.7810994982719421,0.7810994982719421,0.7003340125083923	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.5,1.5,1.5,1.5	0,0,0,0	1,1,1,1	0,12,44,729	0,0,0,1	0,0,0,2	0,0,0,36	11080.json
1742	5,5	0.4867737889289856,0.31109166145324707	0,0	0,0	0,0	1,1	1.47,1.47	0,0	3,4	0,116	0,2	0,4	0,34	5176.json
3915	8,6,6,6,8,8,6	0.1830415576696396,0.2737165689468384,0.28370317816734314,0.26985061168670654,0.28693899512290955,0.28693899512290955,0.691764771938324	0,0,0,0,1,1,1	0,0,0,0,1,1,1	0,0,0,0,2,2,2	2,1,1,1,2,2,2	2.9,3.0,3.0,3.0,2.12,2.12,2.06	1,0,0,0,0,0,0	3,3,3,2,2,2,1	0,107,149,326,369,374,899	0,5,2,2,4,0,3	0,12,4,4,6,0,8	0,158,8,25,56,0,149	26889.json
1863	4,3	0.6498907208442688,0.13891032338142395	1,0	1,0	2,0	2,1	2.49,1.41	0,0	2,2	0,242	0,2	0,5	0,47	2514.json
3393	3,3,3	0.7142004370689392,0.7142004370689392,0.7142004370689392	0,0,0	0,0,0	0,0,0	1,1,1	1.41,1.41,1.41	0,0,0	1,1,1	0,0,21	0,0,0	0,0,0	0,0,0	22400.json
2805	3	0.8613207936286926	0	0	0	1	1.41	0	0	0	0	0	0	8668.json
3027	4,4,4,4	0.03898660093545914,0.017789840698242188,0.017789840698242188,0.017789840698242188	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.5,1.5,1.5,1.5	0,0,0,0	1,2,2,2	0,22,55,270	0,2,0,0	0,4,0,0	0,22,0,0	5914.json
2861	3	0.9253881573677063	0	0	0	1	1.41	0	0	0	0	0	0	19568.json
2115	3	0.8131014108657837	0	0	0	1	1.41	0	0	0	0	0	0	24292.json
